chr	start	end	log2_TNratio_corrected
9	136000001	137000000	-0.266031227158433
9	137000001	138000000	NA
9	138000001	139000000	-0.270414167555203
9	139000001	140000000	NA
9	140000001	141000000	-0.267018668751218
10	1000001	2000000	-0.00862956924209695
10	2000001	3000000	0.00274629725385177
10	3000001	4000000	0.00960600825738139
10	4000001	5000000	0.00599494237611285
10	5000001	6000000	0.0198273516339741
10	6000001	7000000	0.0246598287295286
10	7000001	8000000	0.0131020039594043
10	8000001	9000000	-0.011774759992417
10	9000001	10000000	0.0302149394995355
10	10000001	11000000	-0.00713920919608306
10	11000001	12000000	-0.00557803503693557
10	12000001	13000000	0.0154663149755146
10	13000001	14000000	0.00302042018966495
10	14000001	15000000	-0.00102293334437054
10	15000001	16000000	0.0267289469072864
10	16000001	17000000	0.0284382996550545
10	19000001	20000000	-0.248785462007877
10	20000001	21000000	0.0523919948109564
10	21000001	22000000	0.0154931018993557
10	22000001	23000000	0.0331667976104118
10	23000001	24000000	0.0290903139993317
10	24000001	25000000	-0.000652620359389289
10	25000001	26000000	0.0438942756025695
10	26000001	27000000	0.0352300239411458
10	27000001	28000000	0.0256870684337061
10	28000001	29000000	0.017549219642391
10	29000001	30000000	-0.00305803576899217
10	30000001	31000000	0.0168640415975584
10	31000001	32000000	0.0371853973541061
10	32000001	33000000	0.0239523903040648
10	33000001	34000000	0.00908962420882377
10	34000001	35000000	-0.0224890166064178
10	35000001	36000000	0.00417994281717806
10	36000001	37000000	0.0566842637026835
10	37000001	38000000	NA
10	43000001	44000000	0.0197691090096418
10	44000001	45000000	0.0202041642540637
10	45000001	46000000	0.0271749846761755
10	50000001	51000000	-0.0215185982160874
10	52000001	53000000	0.0470932379608204
10	53000001	54000000	0.0478249366859568
10	54000001	55000000	NA
10	55000001	56000000	0.0443689534137299
10	56000001	57000000	-0.000606974487505412
10	57000001	58000000	0.023199615594802
10	58000001	59000000	0.0380626566474285
10	59000001	60000000	0.0362125121834
10	60000001	61000000	NA
10	61000001	62000000	NA
10	62000001	63000000	0.0215216645355085
10	63000001	64000000	0.0148260183060454
10	64000001	65000000	NA
10	65000001	66000000	0.0386495509902355
10	66000001	67000000	0.0306943444189732
10	67000001	68000000	0.0234430955050973
10	68000001	69000000	0.0490344717741213
10	69000001	70000000	0.065522464247186
10	70000001	71000000	-0.000253832923044671
10	71000001	72000000	-0.0494798315981056
10	72000001	73000000	-0.0558349418581234
10	73000001	74000000	-0.0466449542195573
10	74000001	75000000	0.0187439666437487
10	75000001	76000000	0.0356264486481536
10	76000001	77000000	-0.0101179658646912
10	77000001	78000000	-0.0258242696419365
10	78000001	79000000	0.0118643544658727
10	79000001	80000000	0.00216092496341155
10	80000001	81000000	-0.0349888592967828
10	82000001	83000000	0.0570341353551926
10	83000001	84000000	0.0792227237101747
10	84000001	85000000	0.0543382253592153
10	85000001	86000000	0.0550219699970787
10	86000001	87000000	0.0727965730350277
10	87000001	88000000	0.0434299148927067
10	88000001	89000000	0.0397809625629201
10	90000001	91000000	0.022351236701178
10	91000001	92000000	0.0553056555434154
10	92000001	93000000	0.0411728089650032
10	93000001	94000000	0.0387068565233332
10	94000001	95000000	0.015017010610565
10	95000001	96000000	-0.010362931845531
10	96000001	97000000	0.0757570733675012
10	97000001	98000000	0.0388831491427876
10	98000001	99000000	-0.0125963123848366
10	99000001	100000000	0.014116623521402
10	100000001	101000000	0.0354712368716427
10	101000001	102000000	0.0166600932440942
10	102000001	103000000	0.0201567978171255
10	103000001	104000000	-0.00178082752777484
10	104000001	105000000	0.0265584073895742
10	105000001	106000000	-0.019705591625894
10	106000001	107000000	0.0320939731876387
10	107000001	108000000	0.0825283097399536
10	108000001	109000000	0.0555472711071647
10	109000001	110000000	0.0298516112165704
10	110000001	111000000	0.0952897058067978
10	111000001	112000000	0.0525535838261595
10	112000001	113000000	-0.00700251915650082
10	113000001	114000000	0.0511121766358598
10	114000001	115000000	-0.0310717234064218
10	115000001	116000000	-0.018824631532771
10	116000001	117000000	NA
10	117000001	118000000	0.0507091893398425
10	118000001	119000000	0.00805561562349474
10	119000001	120000000	-0.0253591596643611
10	120000001	121000000	0.00937448172036577
10	121000001	122000000	0.00190590260825985
10	122000001	123000000	-0.00177964245403976
10	123000001	124000000	-0.0326189622568688
10	124000001	125000000	0.0150559093478677
10	125000001	126000000	NA
10	126000001	127000000	-0.0498184631171363
10	127000001	128000000	-0.0113452567650501
10	129000001	130000000	-0.0342732189738693
10	130000001	131000000	-0.0228062187716073
10	131000001	132000000	-0.0332783793969028
10	132000001	133000000	-0.0223490322588548
10	134000001	135000000	-0.0484245468576315
11	1000001	2000000	NA
11	2000001	3000000	0.143412018401825
11	5000001	6000000	0.296539565125695
11	6000001	7000000	0.244023444420614
11	7000001	8000000	0.262572337901288
11	8000001	9000000	0.213112083625462
11	9000001	10000000	0.14691771661336
11	10000001	11000000	0.10643315467132
11	11000001	12000000	-0.022178423773853
11	12000001	13000000	-0.041025770376901
11	13000001	14000000	0.0218548094936475
11	14000001	15000000	0.0608815408648603
11	15000001	16000000	-0.00179322105159007
11	16000001	17000000	0.0754939844137074
11	17000001	18000000	0.0347400781157307
11	18000001	19000000	0.0403227828818949
11	19000001	20000000	0.00642161939370542
11	20000001	21000000	0.0167462324403339
11	21000001	22000000	0.0639188593444318
11	22000001	23000000	0.0528697578101999
11	23000001	24000000	0.049930338293203
11	24000001	25000000	0.0502494770425429
11	25000001	26000000	0.0566324650343251
11	26000001	27000000	0.0590989416228503
11	27000001	28000000	0.025907904852075
11	28000001	29000000	0.0571004044515398
11	29000001	30000000	0.0931908440023666
11	30000001	31000000	0.0482512819725981
11	31000001	32000000	0.0128493645453876
11	32000001	33000000	0.0159075537550781
11	33000001	34000000	0.0206203063742713
11	34000001	35000000	0.00280794606243292
11	35000001	36000000	-0.0166404520702191
11	36000001	37000000	0.0117058354629553
11	37000001	38000000	0.028473907645069
11	38000001	39000000	0.021984000911978
11	39000001	40000000	0.0597759519299892
11	40000001	41000000	0.0763848497560054
11	41000001	42000000	0.0361249020165815
11	42000001	43000000	0.0526823962047685
11	43000001	44000000	0.026630154079009
11	44000001	45000000	-0.0213486760994969
11	45000001	46000000	-0.0294011746451177
11	46000001	47000000	0.00380119587870838
11	47000001	48000000	0.0260881524732474
11	55000001	56000000	0.0718117254728477
11	56000001	57000000	0.0550835322856213
11	57000001	58000000	0.0417637494088076
11	58000001	59000000	0.0207288673852606
11	59000001	60000000	0.0671248653392775
11	60000001	61000000	0.043489954915397
11	61000001	62000000	0.00361726425091349
11	62000001	63000000	0.0559037161614767
11	63000001	64000000	0.0287108706061336
11	64000001	65000000	0.0132913745256779
11	65000001	66000000	0.0272787882790415
11	66000001	67000000	-0.00892311072056409
11	68000001	69000000	-0.0447774043075926
11	70000001	71000000	-0.0794974068612598
11	72000001	73000000	0.0100250478444079
11	73000001	74000000	0.0220789061992704
11	74000001	75000000	0.0253973563749633
11	75000001	76000000	-0.00841844248260188
11	76000001	77000000	0.0195099046303988
11	77000001	78000000	0.0423337522526084
11	78000001	79000000	0.00405541492685198
11	79000001	80000000	0.0579748727934705
11	80000001	81000000	0.0556389813225946
11	81000001	82000000	0.0411299079264127
11	82000001	83000000	0.029873132622296
11	83000001	84000000	0.0558272503881642
11	84000001	85000000	0.0402502972603284
11	85000001	86000000	0.0609212504439213
11	86000001	87000000	0.0406846008675725
11	87000001	88000000	NA
11	88000001	89000000	0.103267555770711
11	90000001	91000000	0.0633791073302234
11	91000001	92000000	0.075955328693084
11	92000001	93000000	0.0280923870271566
11	93000001	94000000	0.0403894194884995
11	94000001	95000000	0.0195998404725678
11	95000001	96000000	0.0378558499796146
11	97000001	98000000	0.0447777082356334
11	98000001	99000000	0.0505438974263897
11	99000001	100000000	0.0419382615309652
11	100000001	101000000	0.0925419581620804
11	101000001	102000000	0.0587183424060347
11	102000001	103000000	0.0202053183102189
11	103000001	104000000	0.0510107066985621
11	104000001	105000000	0.0697909750085699
11	105000001	106000000	0.0402371951213499
11	106000001	107000000	0.0854911065450386
11	107000001	108000000	0.0460419023689115
11	108000001	109000000	0.0259374586406393
11	109000001	110000000	0.0605379546996593
11	110000001	111000000	0.0480440237624681
11	111000001	112000000	-0.0150355997390347
11	112000001	113000000	0.0264818629009613
11	113000001	114000000	0.0321847516018214
11	114000001	115000000	0.0424093788758252
11	115000001	116000000	0.0123550830729554
11	116000001	117000000	0.00184292070641362
11	117000001	118000000	-0.0393563486222476
11	118000001	119000000	0.0190301157746561
11	119000001	120000000	-0.0567020350920863
11	120000001	121000000	-0.0330897395792766
11	121000001	122000000	0.0225538748317525
11	122000001	123000000	0.00215268506605364
11	123000001	124000000	0.0149430166333082
11	124000001	125000000	0.0449422236254852
11	125000001	126000000	0.00270319755388645
11	126000001	127000000	-0.0217298480409104
11	127000001	128000000	0.036497031859942
11	128000001	129000000	0.00575292848361856
11	129000001	130000000	0.0123591883477014
11	130000001	131000000	0.00996195347886874
11	131000001	132000000	0.0145762865519156
11	132000001	133000000	0.031082377993727
11	133000001	134000000	0.0402089052361641
11	134000001	135000000	NA
12	1000001	2000000	-0.202721877865485
12	2000001	3000000	-0.231968853002733
12	3000001	4000000	-0.268656086169203
12	4000001	5000000	-0.21729787475088
12	5000001	6000000	-0.222410456811487
12	6000001	7000000	NA
12	7000001	8000000	NA
12	10000001	11000000	-0.191912820400641
12	11000001	12000000	-0.191140915291024
12	12000001	13000000	-0.201248497040606
12	13000001	14000000	-0.198750577616288
12	14000001	15000000	-0.184159331717289
12	15000001	16000000	-0.210355498573875
12	16000001	17000000	-0.189737773096044
12	17000001	18000000	-0.183241694902263
12	18000001	19000000	-0.203414519860911
12	19000001	20000000	-0.214064737568884
12	20000001	21000000	-0.201973647910953
12	21000001	22000000	-0.187784990537204
12	22000001	23000000	-0.171972239769737
12	23000001	24000000	-0.169075576831552
12	24000001	25000000	-0.223792428771939
12	25000001	26000000	-0.190463833708245
12	26000001	27000000	-0.207652003919129
12	27000001	28000000	-0.219138637989575
12	28000001	29000000	-0.177932489722261
12	29000001	30000000	-0.173899479351929
12	30000001	31000000	-0.16615527865229
12	31000001	32000000	-0.0455211702536604
12	32000001	33000000	-0.191132193306436
12	33000001	34000000	-0.158337891726015
12	38000001	39000000	0.0616313212384709
12	39000001	40000000	0.0599438010406097
12	40000001	41000000	0.0674393633310496
12	41000001	42000000	0.0499836502516691
12	42000001	43000000	0.0510588316457366
12	43000001	44000000	0.0692440027971116
12	44000001	45000000	0.0669037979439603
12	45000001	46000000	0.070359631979846
12	46000001	47000000	0.0380035753849009
12	47000001	48000000	0.0839290648219035
12	48000001	49000000	0.101342368974726
12	49000001	50000000	0.0861554747879738
12	50000001	51000000	0.0487362435547633
12	51000001	52000000	0.0345870180469211
12	52000001	53000000	-0.000480125828782069
12	53000001	54000000	0.0157099133626903
12	54000001	55000000	0.0407337455031532
12	56000001	57000000	0.0619540072950146
12	57000001	58000000	0.0746629172675984
12	58000001	59000000	0.0813938019018667
12	59000001	60000000	0.0729024767904099
12	60000001	61000000	0.0250414440641307
12	61000001	62000000	0.118705683644285
12	62000001	63000000	0.0592688566906112
12	63000001	64000000	0.0494399221712161
12	64000001	65000000	0.0614639674509723
12	65000001	66000000	0.0565364116561425
12	66000001	67000000	0.0529870386058314
12	67000001	68000000	0.00779501074689483
12	68000001	69000000	0.061393984224409
12	69000001	70000000	0.0393765400221623
12	70000001	71000000	0.071628372996397
12	71000001	72000000	0.0682025921235086
12	72000001	73000000	0.0619878296984567
12	73000001	74000000	0.087765144860253
12	74000001	75000000	0.0650120681941938
12	75000001	76000000	0.0696060292534355
12	76000001	77000000	0.0574762031769919
12	77000001	78000000	0.0569828862094265
12	78000001	79000000	0.0535347457011288
12	79000001	80000000	0.044057345018678
12	80000001	81000000	0.0735768581319345
12	81000001	82000000	0.0515321125526273
12	82000001	83000000	0.0650588460389615
12	83000001	84000000	0.0564613434287724
12	84000001	85000000	0.0559454017698209
12	85000001	86000000	0.0285275986074655
12	86000001	87000000	0.0556543296914445
12	87000001	88000000	0.0785392286608579
12	88000001	89000000	0.0620153682497101
12	89000001	90000000	0.0901281722233649
12	90000001	91000000	0.0632699505361344
12	91000001	92000000	0.0425361764256264
12	92000001	93000000	0.0814815214444028
12	93000001	94000000	0.0646246093015998
12	94000001	95000000	0.0534981731067633
12	95000001	96000000	0.0329010605734809
12	96000001	97000000	0.05166054516212
12	97000001	98000000	0.0690482168815452
12	98000001	99000000	0.112630934883128
12	99000001	100000000	0.0835120019292563
12	100000001	101000000	0.0681145573974091
12	101000001	102000000	0.0685712339060363
12	102000001	103000000	0.0611542825594525
12	103000001	104000000	0.0786250370373513
12	104000001	105000000	0.0643125705424254
12	105000001	106000000	0.0249835195563241
12	106000001	107000000	0.0371858604398988
12	107000001	108000000	0.0153009430800827
12	108000001	109000000	0.022726329841274
12	109000001	110000000	NA
12	110000001	111000000	0.0267442170407012
12	111000001	112000000	-0.000592225887341657
12	112000001	113000000	0.0268629004740622
12	113000001	114000000	0.0151816057738082
12	114000001	115000000	-0.0207971437272819
12	115000001	116000000	0.028190004647004
12	116000001	117000000	0.000814330311558413
12	117000001	118000000	-0.0199023469956388
12	118000001	119000000	0.0395513490112515
12	119000001	120000000	0.0472476176498929
12	120000001	121000000	0.0301574180980658
12	121000001	122000000	NA
12	122000001	123000000	NA
12	123000001	124000000	NA
12	124000001	125000000	0.00603293822996927
12	125000001	126000000	0.00119924247735548
12	126000001	127000000	0.0644199885173974
12	127000001	128000000	0.0379654406785629
12	128000001	129000000	0.0200995531173533
12	129000001	130000000	0.0603690040006156
12	130000001	131000000	0.013088360864649
12	131000001	132000000	0.0199403015427303
12	133000001	134000000	NA
13	20000001	21000000	0.0383105527093489
13	21000001	22000000	0.0217222152221501
13	22000001	23000000	0.0411855946680074
13	23000001	24000000	0.0490312534320059
13	24000001	25000000	0.0122515150018075
13	25000001	26000000	0.0525613676072246
13	26000001	27000000	0.0431539436709543
13	27000001	28000000	0.0145011937900126
13	28000001	29000000	0.00234513230889549
13	29000001	30000000	0.0428190177854883
13	30000001	31000000	0.0149740948891724
13	31000001	32000000	0.018832515895598
13	32000001	33000000	0.0395451240866019
13	33000001	34000000	0.0439663971863314
13	34000001	35000000	0.0582406479200329
13	35000001	36000000	0.0539558838872373
13	36000001	37000000	0.0583355903658313
13	37000001	38000000	0.0630400684406973
13	38000001	39000000	0.077166693669489
13	39000001	40000000	0.0398830710727126
13	40000001	41000000	0.0419784380136774
13	41000001	42000000	0.0474377202642369
13	42000001	43000000	0.0374997559643383
13	43000001	44000000	0.0551837201358031
13	44000001	45000000	0.0447719539026806
13	45000001	46000000	0.0231038594194016
13	46000001	47000000	0.0245466129994851
13	47000001	48000000	0.0604331109681966
13	48000001	49000000	0.0556543258227023
13	49000001	50000000	0.0448934821180025
13	50000001	51000000	0.0582306256195813
13	51000001	52000000	0.025681359632698
13	52000001	53000000	0.114014883894501
13	53000001	54000000	0.0504376557882887
13	54000001	55000000	0.085598931541048
13	55000001	56000000	0.0608469696594185
13	56000001	57000000	0.0253374134232139
13	57000001	58000000	0.0706520332580865
13	58000001	59000000	0.015947951307539
13	59000001	60000000	0.219364167962761
13	60000001	61000000	0.11123532692842
13	61000001	62000000	0.0825140944210944
13	62000001	63000000	0.0245189183576705
13	63000001	64000000	NA
13	64000001	65000000	0.0487504472463378
13	65000001	66000000	-0.00405017208190694
13	66000001	67000000	0.0525737596596938
13	67000001	68000000	0.00983864223690023
13	68000001	69000000	0.0298430818214883
13	69000001	70000000	NA
13	70000001	71000000	0.0469366653034548
13	71000001	72000000	-0.0103801737047663
13	72000001	73000000	0.051544366729591
13	73000001	74000000	0.0447280156460939
13	74000001	75000000	0.0363691264247124
13	75000001	76000000	0.101733568079147
13	76000001	77000000	0.050499071533214
13	77000001	78000000	0.0539597562125879
13	78000001	79000000	0.0776100186139241
13	79000001	80000000	0.0617143255557383
13	80000001	81000000	0.0569906448931789
13	81000001	82000000	0.0686636078803566
13	82000001	83000000	0.0722624729512887
13	83000001	84000000	-0.0065796486734933
13	84000001	85000000	0.0414193871015618
13	85000001	86000000	0.0394929944624953
13	87000001	88000000	0.0455228374438534
13	88000001	89000000	0.0212546756871148
13	89000001	90000000	0.0277594766357646
13	90000001	91000000	0.00365671977263092
13	91000001	92000000	0.0612840545889131
13	92000001	93000000	0.0651952456364701
13	93000001	94000000	0.0793474588515623
13	94000001	95000000	0.0568612556809072
13	95000001	96000000	0.0232800725750211
13	96000001	97000000	0.0653303093468194
13	97000001	98000000	0.0491437585320675
13	98000001	99000000	0.0194622469402636
13	99000001	100000000	0.0152932575377444
13	100000001	101000000	0.0547004641376163
13	101000001	102000000	0.0495427418389832
13	102000001	103000000	0.0691215912352591
13	103000001	104000000	0.049327615899158
13	104000001	105000000	0.0556270200513598
13	105000001	106000000	0.0433611285856823
13	106000001	107000000	0.0423134854757612
13	107000001	108000000	0.0459568313494707
13	108000001	109000000	0.0867541095741943
13	109000001	110000000	0.0460442153522716
13	110000001	111000000	0.00389440320213729
13	111000001	112000000	-0.01087877101668
13	113000001	114000000	-0.0521245525325905
14	21000001	22000000	0.0689574278369531
14	22000001	23000000	0.0547073426539288
14	23000001	24000000	0.0681890853594237
14	24000001	25000000	0.0675332575814304
14	25000001	26000000	0.0626840120834572
14	26000001	27000000	0.0616286963363629
14	27000001	28000000	0.0439647973831857
14	28000001	29000000	0.0087941496294786
14	29000001	30000000	0.0782381357472109
14	30000001	31000000	0.0444190348150544
14	31000001	32000000	0.024534622205282
14	32000001	33000000	0.0319726035030106
14	33000001	34000000	0.0092782575998776
14	34000001	35000000	0.0362393991830495
14	35000001	36000000	0.0503786128755754
14	36000001	37000000	0.0553892029988795
14	37000001	38000000	0.0552083414405132
14	38000001	39000000	0.0871741386641586
14	39000001	40000000	0.0728489179535046
14	40000001	41000000	0.0913798213003566
14	41000001	42000000	-0.0233194666848547
14	42000001	43000000	0.0301055991844813
14	43000001	44000000	-0.00557017339744205
14	44000001	45000000	0.0575279615623579
14	45000001	46000000	0.07950639047544
14	46000001	47000000	0.0741563045776471
14	47000001	48000000	0.0340953125568385
14	48000001	49000000	0.0643864060586046
14	49000001	50000000	0.060624569113108
14	50000001	51000000	0.0479219854374686
14	51000001	52000000	0.0426641218956553
14	52000001	53000000	0.0457136658220268
14	53000001	54000000	0.0246016151657695
14	54000001	55000000	0.0354578039905531
14	55000001	56000000	0.0109223543437477
14	56000001	57000000	0.0363241974826045
14	57000001	58000000	0.0304496915953662
14	58000001	59000000	0.0397444930257683
14	59000001	60000000	0.0162547423146173
14	60000001	61000000	0.0499380602043589
14	61000001	62000000	0.0391360143630443
14	62000001	63000000	0.0624459773597917
14	63000001	64000000	0.0768835147248841
14	64000001	65000000	-0.0145769121388407
14	65000001	66000000	0.0539260964980707
14	66000001	67000000	0.0268751905762506
14	67000001	68000000	0.0276591715321328
14	68000001	69000000	0.0124519260743065
14	69000001	70000000	-0.0176908501546414
14	70000001	71000000	0.011371651767546
14	71000001	72000000	0.0276110358916055
14	72000001	73000000	0.0214149569045328
14	73000001	74000000	0.000953930684594709
14	74000001	75000000	0.0205038777845153
14	75000001	76000000	-0.013805297780579
14	76000001	77000000	-0.0253838527411519
14	77000001	78000000	0.0162804912187535
14	78000001	79000000	-0.00426824295996647
14	79000001	80000000	0.0514951072095713
14	80000001	81000000	0.0656287437196612
14	81000001	82000000	0.0505232925622063
14	82000001	83000000	0.0776941676711937
14	83000001	84000000	0.0401198012093261
14	84000001	85000000	0.0457737058150673
14	85000001	86000000	0.0295899349974079
14	86000001	87000000	0.0691402627652956
14	87000001	88000000	0.0759691534182237
14	88000001	89000000	0.0431592577909575
14	89000001	90000000	0.0229504186800183
14	90000001	91000000	0.0106665659320787
14	91000001	92000000	0.0192400402878585
14	92000001	93000000	0.0194137143892739
14	93000001	94000000	0.0192937346695353
14	94000001	95000000	0.000414468979952939
14	95000001	96000000	-0.0423985948414427
14	96000001	97000000	-0.00446991680550528
14	97000001	98000000	0.00812539211862141
14	98000001	99000000	0.00841249016799026
14	99000001	100000000	-0.0178995903459357
14	100000001	101000000	-0.0386026017126889
14	101000001	102000000	-0.0252555262554233
14	102000001	103000000	0.00415498943646997
14	103000001	104000000	-0.0346006458405275
14	104000001	105000000	-0.0687331478980524
14	105000001	106000000	NA
15	25000001	26000000	-0.250997401298931
15	26000001	27000000	-0.253733603249947
15	27000001	28000000	NA
15	31000001	32000000	-0.186061797692651
15	33000001	34000000	-0.243217742801174
15	34000001	35000000	-0.160728238636517
15	35000001	36000000	-0.195574376288764
15	36000001	37000000	-0.201183921001562
15	37000001	38000000	-0.1970206091698
15	38000001	39000000	-0.205125870440151
15	39000001	40000000	-0.209684977450743
15	40000001	41000000	-0.217009950393334
15	41000001	42000000	0.00292235822075596
15	42000001	43000000	-0.02366641836152
15	43000001	44000000	0.0387928001755162
15	44000001	45000000	0.0126251821076706
15	45000001	46000000	0.0561754984277115
15	46000001	47000000	0.05559329487637
15	47000001	48000000	0.0412348209933654
15	48000001	49000000	-0.0295329223914764
15	49000001	50000000	0.0616788837534366
15	50000001	51000000	0.0608254923705974
15	51000001	52000000	0.0133086895296378
15	52000001	53000000	0.0155959208589111
15	53000001	54000000	0.0364210581913401
15	54000001	55000000	0.0517244779237049
15	55000001	56000000	0.0485992735802889
15	56000001	57000000	0.0277843244641172
15	57000001	58000000	-0.0168570101955579
15	58000001	59000000	0.0171834548888572
15	59000001	60000000	-0.0155897320869164
15	60000001	61000000	0.00542329665853278
15	61000001	62000000	-0.0152402500525042
15	62000001	63000000	-0.0159917667627102
15	63000001	64000000	-0.0109733401539482
15	64000001	65000000	0.00567833462203007
15	65000001	66000000	-0.00678061724887504
15	66000001	67000000	0.0255999502536866
15	67000001	68000000	-0.0137182902003855
15	68000001	69000000	-0.020980675430246
15	69000001	70000000	0.00889884443631131
15	70000001	71000000	-0.0255677933641343
15	71000001	72000000	-0.008403841135419
15	72000001	73000000	0.0138420632655828
15	73000001	74000000	-0.0275557797428816
15	74000001	75000000	-0.0138214079266926
15	75000001	76000000	0.0479658118877355
15	76000001	77000000	0.0108503398466171
15	77000001	78000000	-0.0040420606507538
15	78000001	79000000	-0.014049652601525
15	79000001	80000000	-0.000867766492018279
15	80000001	81000000	0.0098632866034795
15	81000001	82000000	0.0189899843762333
15	86000001	87000000	0.0213612716415625
15	87000001	88000000	0.0739624352379766
15	88000001	89000000	0.0342761726041361
15	89000001	90000000	0.00421277414818429
15	90000001	91000000	0.0468767144042785
15	91000001	92000000	0.0278496059428539
15	92000001	93000000	0.00925683676180725
15	93000001	94000000	0.0298570584803796
15	94000001	95000000	0.0308043263523996
15	95000001	96000000	0.0374577574067254
15	96000001	97000000	-0.0191610814105805
15	97000001	98000000	0.0669307837124006
15	98000001	99000000	0.0223543795648112
15	99000001	100000000	0.00521337799274968
15	100000001	101000000	0.0348686104280042
15	101000001	102000000	-0.00472695392040288
16	1000001	2000000	NA
16	2000001	3000000	0.0412228756579968
16	3000001	4000000	0.0146178418469223
16	4000001	5000000	-0.00749681455963643
16	5000001	6000000	0.0372873604773726
16	6000001	7000000	-0.00797410907062278
16	7000001	8000000	0.00711943241057904
16	8000001	9000000	NA
16	9000001	10000000	0.058196011189271
16	10000001	11000000	0.0226616024348741
16	11000001	12000000	-0.0290341066086325
16	12000001	13000000	0.0284862922698153
16	13000001	14000000	0.0130849198446693
16	17000001	18000000	0.0259860450957284
16	19000001	20000000	0.0139370117207616
16	20000001	21000000	0.0424959904604271
16	23000001	24000000	-0.0121390216832066
16	24000001	25000000	-0.00403244421733772
16	25000001	26000000	0.0423221466807207
16	26000001	27000000	0.0342716149809152
16	27000001	28000000	-0.0234355209289937
16	31000001	32000000	0.0854512061744864
16	47000001	48000000	0.0487411142882598
16	48000001	49000000	0.0192768548974798
16	49000001	50000000	-0.0172048360745134
16	50000001	51000000	-0.027897372914347
16	51000001	52000000	0.0262554541399105
16	52000001	53000000	0.0530758063678012
16	53000001	54000000	0.0390294003098032
16	54000001	55000000	-0.0247304377507554
16	55000001	56000000	0.0334009371561719
16	56000001	57000000	0.0126846128197977
16	57000001	58000000	-0.0204505164000362
16	58000001	59000000	0.0320991826902984
16	59000001	60000000	0.0835010038267096
16	60000001	61000000	0.0929530844603061
16	61000001	62000000	0.0552998458416866
16	62000001	63000000	0.0547421656373358
16	63000001	64000000	0.0409682407097161
16	64000001	65000000	0.0468004620368175
16	65000001	66000000	0.0157435148970121
16	66000001	67000000	0.0309430837610075
16	67000001	68000000	0.0060638876858705
16	68000001	69000000	0.00752725886938439
16	69000001	70000000	0.0364337682208448
16	71000001	72000000	0.0184439906847573
16	72000001	73000000	0.0359746548693297
16	73000001	74000000	-0.000437474943395313
16	74000001	75000000	0.0356492044669237
16	75000001	76000000	0.0380594671810689
16	76000001	77000000	0.0443038601953414
16	77000001	78000000	0.00624350173324154
16	78000001	79000000	-0.0388516625528542
16	79000001	80000000	-0.0152725474296027
16	80000001	81000000	0.0287403374136286
16	81000001	82000000	-0.00285322513381616
16	82000001	83000000	0.0137679936110647
16	83000001	84000000	-0.00243034477812241
16	84000001	85000000	-0.0361640072935751
16	85000001	86000000	-0.0466203405650395
16	86000001	87000000	-0.0378427817542329
16	87000001	88000000	-0.0264765673978859
16	89000001	90000000	-0.00339652445361158
17	1000001	2000000	-0.232962576351218
17	2000001	3000000	-0.221503513066144
17	3000001	4000000	-0.191499995793018
17	4000001	5000000	-0.233074345775177
17	5000001	6000000	-0.215908610014379
17	6000001	7000000	-0.202861580919148
17	7000001	8000000	-0.205880795868272
17	8000001	9000000	-0.215292469135989
17	9000001	10000000	-0.229999318100397
17	10000001	11000000	-0.224265620767944
17	11000001	12000000	-0.19984853397211
17	12000001	13000000	-0.20104310099087
17	13000001	14000000	-0.196300952924592
17	14000001	15000000	-0.195342985442363
17	17000001	18000000	-0.245253037876936
17	26000001	27000000	0.0137465738338521
17	27000001	28000000	0.0199988586394026
17	28000001	29000000	0.0391597988029069
17	29000001	30000000	0.0437880787691266
17	30000001	31000000	0.0321533864069469
17	31000001	32000000	0.00374250844303561
17	32000001	33000000	0.018261713874922
17	33000001	34000000	0.0317962972957608
17	35000001	36000000	-0.0229825863723445
17	37000001	38000000	-0.0169490081991777
17	38000001	39000000	0.00393352591004653
17	39000001	40000000	0.010804231633498
17	40000001	41000000	0.0205450727527084
17	41000001	42000000	0.047114310559402
17	42000001	43000000	0.00358977504313587
17	43000001	44000000	0.0424052783032796
17	45000001	46000000	0.0606915385981301
17	46000001	47000000	0.00379511799756813
17	47000001	48000000	0.0080190622883686
17	48000001	49000000	-0.0321689206180393
17	49000001	50000000	0.0289526064103866
17	50000001	51000000	0.0607746369059932
17	51000001	52000000	0.0707122204602591
17	52000001	53000000	0.0456581694079366
17	53000001	54000000	0.0303256556913519
17	54000001	55000000	0.0395142173833041
17	55000001	56000000	-0.0278013303317908
17	56000001	57000000	0.0496357903557282
17	57000001	58000000	0.0226890038856939
17	58000001	59000000	0.0687265869650133
17	59000001	60000000	-0.00322069753338266
17	60000001	61000000	0.0411894964521456
17	61000001	62000000	-0.00349473152692427
17	63000001	64000000	0.00680323889427439
17	64000001	65000000	-0.0117637028687643
17	65000001	66000000	-0.0113482401064317
17	66000001	67000000	0.0445498614124609
17	67000001	68000000	0.0421914635979871
17	68000001	69000000	0.0474834915963638
17	69000001	70000000	0.043279565870329
17	70000001	71000000	-0.00740823574061049
17	71000001	72000000	-0.0401733626835417
17	72000001	73000000	-0.0185804629060368
17	73000001	74000000	0.0132588308288175
17	74000001	75000000	-0.0141498441620727
17	75000001	76000000	-0.00892839083159724
17	76000001	77000000	-0.0312060599843502
17	77000001	78000000	NA
17	78000001	79000000	-0.0510684437155966
